"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)"
09.01.2009 02:10:00,1003.45,-14.98,257.93,-16.29,89.60,1.90,1.70,0.20,1.06,1.70,1353.08,0.26,0.63,187.30
09.01.2009 02:20:00,1003.38,-15.28,257.63,-16.69,88.80,1.85,1.65,0.21,1.02,1.64,1354.59,0.58,1.00,180.00
09.01.2009 02:30:00,1003.37,-15.67,257.24,-17.09,88.70,1.79,1.59,0.20,0.99,1.59,1356.65,0.84,1.13,208.30
09.01.2009 02:40:00,1003.29,-15.74,257.18,-17.13,88.90,1.78,1.59,0.20,0.98,1.58,1356.93,0.68,1.13,189.40
09.01.2009 02:50:00,1003.45,-15.67,257.24,-17.05,89.00,1.79,1.60,0.20,0.99,1.59,1356.75,0.47,1.25,120.10
09.01.2009 03:00:00,1003.50,-15.74,257.16,-17.16,88.70,1.78,1.58,0.20,0.98,1.58,1357.20,0.61,1.00,151.10
09.01.2009 03:10:00,1003.47,-15.98,256.93,-17.44,88.40,1.75,1.55,0.20,0.96,1.54,1358.44,0.65,1.38,168.60
09.01.2009 03:20:00,1003.41,-16.03,256.88,-17.45,88.70,1.74,1.54,0.20,0.96,1.54,1358.63,0.24,0.88,128.90
09.01.2009 03:30:00,1003.38,-16.10,256.81,-17.53,88.60,1.73,1.53,0.20,0.95,1.53,1358.96,0.38,0.75,27.47
09.01.2009 03:40:00,1003.29,-15.97,256.95,-17.35,89.00,1.75,1.56,0.19,0.97,1.55,1358.14,0.28,0.75,145.50
09.01.2009 03:50:00,1003.25,-16.23,256.69,-17.71,88.20,1.71,1.51,0.20,0.94,1.50,1359.49,0.38,0.63,200.10
09.01.2009 04:00:00,1003.25,-16.29,256.63,-17.74,88.40,1.70,1.51,0.20,0.93,1.50,1359.81,0.23,0.50,190.20
09.01.2009 04:10:00,1003.25,-16.43,256.49,-17.92,88.10,1.68,1.48,0.20,0.92,1.48,1360.56,0.30,0.75,182.80
09.01.2009 04:20:00,1003.18,-16.62,256.31,-18.12,88.00,1.66,1.46,0.20,0.90,1.45,1361.49,0.80,1.25,168.40
09.01.2009 04:30:00,1003.14,-16.73,256.20,-18.23,88.00,1.64,1.44,0.20,0.90,1.44,1362.03,0.88,1.63,128.90
09.01.2009 04:40:00,1003.15,-16.72,256.21,-18.18,88.30,1.64,1.45,0.19,0.90,1.45,1361.98,0.35,0.63,115.00
09.01.2009 04:50:00,1003.15,-16.63,256.30,-18.11,88.20,1.66,1.46,0.20,0.91,1.46,1361.50,0.20,0.75,147.80
09.01.2009 05:00:00,1003.13,-16.65,256.28,-18.14,88.10,1.65,1.46,0.20,0.90,1.45,1361.58,0.38,0.88,151.40
09.01.2009 05:10:00,1003.20,-16.67,256.26,-18.17,88.00,1.65,1.45,0.20,0.90,1.45,1361.79,0.48,1.25,75.50
09.01.2009 05:20:00,1003.30,-16.83,256.09,-18.33,88.00,1.63,1.43,0.20,0.89,1.43,1362.78,0.37,1.13,129.50
09.01.2009 05:30:00,1003.24,-16.70,256.22,-18.17,88.20,1.65,1.45,0.19,0.90,1.45,1362.00,0.27,0.63,59.56
09.01.2009 05:40:00,1003.13,-16.07,256.86,-17.39,89.40,1.74,1.55,0.18,0.96,1.55,1358.46,0.26,0.75,121.10
09.01.2009 05:50:00,1003.09,-16.02,256.91,-17.48,88.40,1.74,1.54,0.20,0.96,1.54,1358.14,0.51,0.88,195.80
09.01.2009 06:00:00,1003.12,-16.64,256.29,-18.22,87.40,1.65,1.45,0.21,0.90,1.44,1361.52,0.81,1.25,162.60
09.01.2009 06:10:00,1003.19,-16.94,255.99,-18.48,87.70,1.61,1.41,0.20,0.88,1.41,1363.22,0.38,1.00,140.60
09.01.2009 06:20:00,1003.29,-17.03,255.89,-18.58,87.60,1.60,1.40,0.20,0.87,1.40,1363.85,0.92,1.63,142.20
09.01.2009 06:30:00,1003.25,-17.19,255.73,-18.71,87.80,1.58,1.39,0.19,0.86,1.38,1364.66,0.25,1.00,104.70
09.01.2009 06:40:00,1003.25,-16.68,256.24,-18.10,88.60,1.65,1.46,0.19,0.91,1.46,1361.91,0.41,0.75,136.70
09.01.2009 06:50:00,1003.21,-16.40,256.52,-17.84,88.50,1.69,1.49,0.19,0.93,1.49,1360.35,0.41,0.88,126.90
09.01.2009 07:00:00,1003.25,-16.29,256.63,-17.74,88.40,1.70,1.51,0.20,0.93,1.50,1359.81,0.22,0.50,86.50
09.01.2009 07:10:00,1003.14,-16.38,256.55,-17.89,88.00,1.69,1.49,0.20,0.92,1.48,1360.14,0.48,0.88,198.80
09.01.2009 07:20:00,1003.12,-16.92,256.01,-18.52,87.20,1.61,1.41,0.21,0.87,1.40,1363.02,0.70,1.38,183.40
09.01.2009 07:30:00,1003.08,-17.09,255.84,-18.60,87.90,1.59,1.40,0.19,0.87,1.39,1363.89,0.37,0.88,159.30
09.01.2009 07:40:00,1003.13,-17.13,255.80,-18.69,87.50,1.59,1.39,0.20,0.86,1.38,1364.17,0.33,0.88,150.80
09.01.2009 07:50:00,1003.03,-17.10,255.84,-18.62,87.80,1.59,1.40,0.19,0.87,1.39,1363.88,0.40,1.00,168.40
09.01.2009 08:00:00,1003.10,-17.02,255.91,-18.54,87.80,1.60,1.41,0.20,0.87,1.40,1363.53,0.21,0.75,169.90
09.01.2009 08:10:00,1003.11,-17.03,255.90,-18.57,87.70,1.60,1.40,0.20,0.87,1.40,1363.61,0.64,1.38,206.10
09.01.2009 08:20:00,1003.18,-16.80,256.13,-18.30,88.00,1.63,1.44,0.20,0.89,1.43,1362.45,0.72,1.13,160.80
09.01.2009 08:30:00,1003.25,-16.96,255.96,-18.62,86.80,1.61,1.40,0.21,0.87,1.39,1363.43,0.75,1.25,193.00
09.01.2009 08:40:00,1003.34,-16.78,256.14,-18.41,87.00,1.63,1.42,0.21,0.88,1.42,1362.58,0.91,1.75,194.70
09.01.2009 08:50:00,1003.33,-16.09,256.83,-17.73,87.00,1.73,1.51,0.23,0.93,1.50,1358.87,1.26,2.38,173.00
09.01.2009 09:00:00,1003.32,-16.18,256.74,-17.85,86.80,1.72,1.49,0.23,0.93,1.49,1359.33,1.05,2.50,149.60
09.01.2009 09:10:00,1003.27,-16.30,256.62,-17.93,87.10,1.70,1.48,0.22,0.92,1.48,1359.91,0.63,1.13,171.80
09.01.2009 09:20:00,1003.37,-16.53,256.38,-18.23,86.50,1.67,1.44,0.23,0.90,1.44,1361.28,0.51,0.88,155.30
09.01.2009 09:30:00,1003.40,-16.49,256.42,-18.13,87.00,1.67,1.46,0.22,0.90,1.45,1361.09,0.53,1.13,150.80
09.01.2009 09:40:00,1003.66,-16.30,256.59,-17.94,87.00,1.70,1.48,0.22,0.92,1.48,1360.43,0.35,0.75,104.30
09.01.2009 09:50:00,1003.68,-15.72,257.17,-17.27,87.70,1.79,1.57,0.22,0.97,1.56,1357.35,0.29,0.63,202.40
09.01.2009 10:00:00,1003.85,-15.23,257.65,-16.86,87.20,1.86,1.62,0.24,1.01,1.62,1354.98,0.90,1.75,143.30
09.01.2009 10:10:00,1003.87,-14.91,257.97,-16.49,87.60,1.91,1.67,0.24,1.04,1.67,1353.29,0.71,1.25,131.00
09.01.2009 10:20:00,1003.87,-13.80,259.07,-15.33,88.10,2.10,1.85,0.25,1.14,1.84,1347.41,0.49,0.88,157.70
09.01.2009 10:30:00,1003.86,-13.11,259.76,-14.78,87.10,2.22,1.93,0.29,1.20,1.92,1343.79,0.43,1.00,143.60
09.01.2009 10:40:00,1003.76,-12.90,259.98,-14.77,85.70,2.26,1.93,0.32,1.20,1.93,1342.57,1.03,1.50,197.70
09.01.2009 10:50:00,1003.79,-13.23,259.65,-15.27,84.50,2.20,1.86,0.34,1.15,1.85,1344.34,1.08,1.38,218.30
09.01.2009 11:00:00,1003.87,-12.89,259.98,-14.86,85.00,2.26,1.92,0.34,1.19,1.91,1342.66,0.84,1.25,210.30
09.01.2009 11:10:00,1003.74,-12.22,260.66,-14.35,84.00,2.38,2.00,0.38,1.24,2.00,1339.01,1.06,1.88,174.80
09.01.2009 11:20:00,1003.56,-12.21,260.69,-14.50,82.90,2.39,1.98,0.41,1.23,1.97,1338.72,0.96,1.75,144.40
09.01.2009 11:30:00,1003.50,-11.77,261.13,-14.14,82.40,2.47,2.04,0.44,1.26,2.03,1336.36,0.79,1.50,163.90
09.01.2009 11:40:00,1003.35,-11.48,261.43,-14.03,81.20,2.53,2.06,0.48,1.28,2.05,1334.68,0.49,0.88,139.60
09.01.2009 11:50:00,1003.31,-10.67,262.24,-13.41,80.10,2.70,2.16,0.54,1.34,2.16,1330.44,0.72,1.63,146.10
09.01.2009 12:00:00,1003.27,-10.47,262.45,-13.24,79.90,2.75,2.19,0.55,1.36,2.19,1329.36,0.91,2.00,155.60
09.01.2009 12:10:00,1003.23,-9.81,263.11,-12.74,79.00,2.89,2.29,0.61,1.42,2.28,1325.93,0.72,1.50,163.10
09.01.2009 12:20:00,1003.22,-9.51,263.41,-12.94,75.90,2.96,2.25,0.71,1.40,2.24,1324.43,0.69,1.63,126.00
09.01.2009 12:30:00,1003.06,-9.47,263.46,-12.98,75.40,2.97,2.24,0.73,1.39,2.24,1324.02,0.99,1.75,125.40
09.01.2009 12:40:00,1003.01,-8.43,264.50,-11.97,75.40,3.23,2.43,0.79,1.51,2.43,1318.66,0.47,1.13,134.90
09.01.2009 12:50:00,1003.00,-7.42,265.51,-11.74,71.00,3.49,2.48,1.01,1.54,2.47,1313.61,0.35,0.75,59.14
09.01.2009 13:00:00,1002.79,-6.43,266.52,-11.54,66.82,3.77,2.52,1.25,1.56,2.51,1308.43,0.68,1.63,212.80
09.01.2009 13:10:00,1002.66,-6.10,266.86,-11.77,63.94,3.87,2.47,1.39,1.54,2.47,1306.69,1.08,2.00,189.10
09.01.2009 13:20:00,1002.50,-6.40,266.57,-12.04,64.02,3.78,2.42,1.36,1.50,2.41,1307.95,1.53,2.38,159.60
09.01.2009 13:30:00,1002.39,-6.44,266.54,-11.83,65.32,3.77,2.46,1.31,1.53,2.46,1307.98,1.21,1.88,173.20
09.01.2009 13:40:00,1002.38,-5.38,267.60,-11.18,63.49,4.09,2.59,1.49,1.61,2.59,1302.74,0.80,1.50,175.00
09.01.2009 13:50:00,1002.30,-4.49,268.49,-10.81,61.08,4.37,2.67,1.70,1.66,2.67,1298.29,0.79,1.38,195.50
09.01.2009 14:00:00,1002.18,-4.91,268.09,-11.27,60.78,4.24,2.58,1.66,1.60,2.57,1300.19,1.03,2.00,202.10
09.01.2009 14:10:00,1002.28,-5.74,267.24,-11.34,64.43,3.98,2.56,1.41,1.59,2.56,1304.40,0.49,1.00,344.70
09.01.2009 14:20:00,1002.28,-5.28,267.70,-10.65,65.76,4.12,2.71,1.41,1.68,2.70,1302.08,0.38,0.88,143.80
09.01.2009 14:30:00,1002.27,-4.31,268.68,-10.45,61.99,4.44,2.75,1.69,1.71,2.74,1297.32,0.94,1.50,196.90
09.01.2009 14:40:00,1002.19,-4.30,268.69,-10.52,61.64,4.44,2.74,1.70,1.70,2.73,1297.19,0.69,1.63,199.30
09.01.2009 14:50:00,1002.25,-3.61,269.38,-10.16,60.20,4.67,2.81,1.86,1.75,2.81,1293.90,0.83,1.75,192.30
09.01.2009 15:00:00,1002.12,-3.69,269.31,-10.28,59.98,4.65,2.79,1.86,1.73,2.78,1294.12,1.05,1.63,206.20
09.01.2009 15:10:00,1002.04,-4.99,268.02,-10.87,63.15,4.21,2.66,1.55,1.65,2.65,1300.35,1.04,1.63,218.20
09.01.2009 15:20:00,1002.14,-5.25,267.74,-10.56,66.08,4.13,2.73,1.40,1.69,2.72,1301.75,0.73,1.50,205.90
09.01.2009 15:30:00,1002.19,-5.06,267.93,-10.39,65.98,4.19,2.76,1.42,1.72,2.76,1300.87,0.55,1.13,189.20
09.01.2009 15:40:00,1002.19,-4.48,268.51,-10.26,63.83,4.38,2.79,1.58,1.74,2.79,1298.05,0.77,1.25,199.80
09.01.2009 15:50:00,1002.17,-4.65,268.34,-10.38,64.00,4.32,2.77,1.56,1.72,2.76,1298.85,0.58,1.00,207.90
09.01.2009 16:00:00,1002.20,-4.75,268.24,-10.28,65.01,4.29,2.79,1.50,1.73,2.78,1299.37,0.41,0.88,154.50
09.01.2009 16:10:00,1002.30,-5.63,267.36,-10.71,67.18,4.01,2.69,1.32,1.67,2.69,1303.79,0.70,1.50,38.02
09.01.2009 16:20:00,1002.38,-6.84,266.14,-10.78,73.30,3.65,2.68,0.98,1.66,2.67,1309.85,0.28,0.75,309.00
09.01.2009 16:30:00,1002.32,-7.52,265.46,-11.09,75.40,3.47,2.61,0.85,1.62,2.61,1313.15,0.68,1.00,210.00
09.01.2009 16:40:00,1002.49,-7.88,265.09,-11.03,77.90,3.37,2.62,0.74,1.63,2.62,1315.15,0.58,1.00,40.63
09.01.2009 16:50:00,1002.49,-8.09,264.88,-11.02,79.30,3.31,2.63,0.69,1.63,2.62,1316.19,0.70,1.00,23.50
09.01.2009 17:00:00,1002.49,-8.27,264.70,-11.11,79.80,3.27,2.61,0.66,1.62,2.60,1317.10,0.20,0.88,62.01
09.01.2009 17:10:00,1002.50,-8.39,264.58,-10.98,81.40,3.24,2.64,0.60,1.64,2.63,1317.70,0.39,0.75,229.40
09.01.2009 17:20:00,1002.53,-8.52,264.45,-10.90,82.80,3.20,2.65,0.55,1.65,2.65,1318.36,0.27,0.63,237.50
09.01.2009 17:30:00,1002.43,-8.58,264.40,-10.76,84.10,3.19,2.68,0.51,1.67,2.68,1318.52,1.48,2.38,223.00
09.01.2009 17:40:00,1002.55,-8.48,264.49,-10.40,85.90,3.21,2.76,0.45,1.72,2.75,1318.15,1.12,2.13,222.40
09.01.2009 17:50:00,1002.71,-8.74,264.22,-10.63,86.10,3.15,2.71,0.44,1.68,2.70,1319.67,0.34,0.75,173.20
09.01.2009 18:00:00,1002.76,-9.15,263.80,-11.04,86.00,3.05,2.62,0.43,1.63,2.62,1321.84,1.09,1.88,198.40
09.01.2009 18:10:00,1002.77,-9.56,263.39,-11.25,87.40,2.95,2.58,0.37,1.60,2.57,1323.93,1.45,1.88,221.70
09.01.2009 18:20:00,1002.86,-9.45,263.49,-11.00,88.40,2.98,2.63,0.35,1.63,2.63,1323.46,0.73,1.38,210.80
09.01.2009 18:30:00,1002.88,-9.30,263.64,-10.89,88.10,3.01,2.66,0.36,1.65,2.65,1322.73,0.30,0.63,112.60
09.01.2009 18:40:00,1002.76,-9.51,263.44,-11.27,86.90,2.96,2.58,0.39,1.60,2.57,1323.66,0.56,1.88,163.20
09.01.2009 18:50:00,1002.62,-10.18,262.78,-12.00,86.40,2.81,2.43,0.38,1.51,2.42,1326.93,1.61,2.13,216.30
09.01.2009 19:00:00,1002.82,-10.47,262.48,-12.11,87.60,2.75,2.41,0.34,1.49,2.40,1328.66,0.65,1.25,139.40
09.01.2009 19:10:00,1002.88,-10.94,262.00,-12.56,87.70,2.64,2.32,0.33,1.44,2.31,1331.17,0.87,1.25,185.40
09.01.2009 19:20:00,1002.88,-11.11,261.83,-12.54,89.10,2.61,2.32,0.28,1.44,2.32,1332.03,0.72,1.25,219.90
09.01.2009 19:30:00,1002.85,-10.87,262.08,-12.13,90.30,2.66,2.40,0.26,1.49,2.39,1330.73,1.27,2.25,220.80
09.01.2009 19:40:00,1002.88,-10.73,262.21,-12.04,90.00,2.69,2.42,0.27,1.50,2.41,1330.06,0.51,0.88,174.10
09.01.2009 19:50:00,1002.89,-11.31,261.63,-12.79,88.70,2.57,2.28,0.29,1.41,2.27,1333.08,0.93,1.75,168.00
09.01.2009 20:00:00,1002.88,-11.93,261.01,-13.39,88.80,2.44,2.17,0.27,1.35,2.16,1336.29,0.88,1.25,174.60
09.01.2009 20:10:00,1002.94,-12.02,260.92,-13.31,90.00,2.42,2.18,0.24,1.35,2.18,1336.82,1.10,1.63,176.20
09.01.2009 20:20:00,1003.02,-11.99,260.95,-13.17,90.80,2.43,2.21,0.22,1.37,2.20,1336.76,0.58,1.13,125.00
09.01.2009 20:30:00,1003.14,-11.81,261.12,-12.92,91.40,2.47,2.25,0.21,1.40,2.25,1335.98,0.25,0.63,140.70
09.01.2009 20:40:00,1003.17,-11.65,261.27,-12.72,91.70,2.50,2.29,0.21,1.42,2.28,1335.19,0.84,1.38,185.70
09.01.2009 20:50:00,1003.13,-11.69,261.24,-12.78,91.50,2.49,2.28,0.21,1.41,2.27,1335.34,0.67,1.13,198.60
09.01.2009 21:00:00,1003.24,-11.73,261.19,-12.88,91.10,2.48,2.26,0.22,1.40,2.25,1335.69,0.55,1.00,111.50
09.01.2009 21:10:00,1003.20,-12.35,260.57,-13.65,89.90,2.36,2.12,0.24,1.32,2.11,1338.89,0.60,0.88,192.60
09.01.2009 21:20:00,1003.22,-12.40,260.52,-13.57,90.90,2.35,2.14,0.21,1.33,2.13,1339.16,0.67,1.38,190.90
09.01.2009 21:30:00,1003.25,-12.03,260.89,-13.15,91.30,2.42,2.21,0.21,1.37,2.20,1337.27,0.93,1.50,160.30
09.01.2009 21:40:00,1003.45,-11.97,260.93,-13.07,91.40,2.43,2.22,0.21,1.38,2.22,1337.23,0.42,1.25,175.80
09.01.2009 21:50:00,1003.62,-12.06,260.83,-13.22,91.00,2.42,2.20,0.22,1.36,2.19,1337.93,0.52,1.00,115.30
09.01.2009 22:00:00,1003.62,-12.27,260.62,-13.45,90.80,2.38,2.16,0.22,1.34,2.15,1339.02,0.39,0.88,141.50
09.01.2009 22:10:00,1003.62,-12.47,260.42,-13.66,90.70,2.34,2.12,0.22,1.31,2.11,1340.07,0.38,1.13,243.40
09.01.2009 22:20:00,1003.65,-12.51,260.38,-13.68,90.90,2.33,2.12,0.21,1.31,2.11,1340.31,1.18,1.88,217.60
09.01.2009 22:30:00,1003.69,-12.59,260.30,-13.77,90.80,2.31,2.10,0.21,1.30,2.09,1340.78,1.50,1.88,219.10
09.01.2009 22:40:00,1003.74,-12.49,260.39,-13.64,91.00,2.33,2.12,0.21,1.32,2.12,1340.33,1.03,1.63,212.00
09.01.2009 22:50:00,1003.82,-12.50,260.38,-13.73,90.40,2.33,2.11,0.22,1.31,2.10,1340.50,0.84,1.25,179.70
09.01.2009 23:00:00,1003.73,-12.67,260.21,-13.90,90.40,2.30,2.08,0.22,1.29,2.07,1341.27,0.76,1.25,205.70
09.01.2009 23:10:00,1003.73,-12.65,260.23,-13.87,90.50,2.30,2.08,0.22,1.29,2.08,1341.16,0.52,0.75,210.50
09.01.2009 23:20:00,1003.73,-12.86,260.02,-14.13,90.10,2.26,2.04,0.22,1.26,2.03,1342.26,0.68,1.13,210.40
09.01.2009 23:30:00,1003.76,-12.98,259.90,-14.21,90.40,2.24,2.03,0.22,1.26,2.02,1342.92,1.05,1.63,198.90
09.01.2009 23:40:00,1003.70,-12.82,260.07,-14.05,90.40,2.27,2.05,0.22,1.27,2.05,1342.01,0.68,1.25,188.20
09.01.2009 23:50:00,1003.70,-13.02,259.87,-14.29,90.10,2.23,2.01,0.22,1.25,2.01,1343.07,0.19,0.50,182.50
10.01.2009 00:00:00,1003.63,-13.24,259.65,-14.57,89.60,2.19,1.97,0.23,1.22,1.96,1344.13,0.49,1.00,172.10
10.01.2009 00:10:00,1003.61,-13.83,259.06,-15.25,88.90,2.09,1.86,0.23,1.15,1.85,1347.22,0.49,1.88,172.80
10.01.2009 00:20:00,1003.61,-13.95,258.94,-15.31,89.30,2.07,1.85,0.22,1.15,1.84,1347.84,0.86,2.13,170.10
10.01.2009 00:30:00,1003.51,-14.13,258.77,-15.48,89.40,2.04,1.82,0.22,1.13,1.82,1348.65,0.73,1.88,105.50
10.01.2009 00:40:00,1003.55,-13.92,258.98,-15.08,90.80,2.08,1.88,0.19,1.17,1.88,1347.59,0.47,1.00,105.50
10.01.2009 00:50:00,1003.55,-13.67,259.23,-14.86,90.60,2.12,1.92,0.20,1.19,1.91,1346.28,0.58,1.38,129.90
10.01.2009 01:00:00,1003.55,-13.86,259.04,-15.13,90.00,2.09,1.88,0.21,1.16,1.87,1347.28,0.97,1.75,202.80
10.01.2009 01:10:00,1003.50,-13.89,259.01,-15.13,90.20,2.08,1.88,0.20,1.16,1.87,1347.37,1.10,1.88,198.70
10.01.2009 01:20:00,1003.50,-13.83,259.07,-15.07,90.20,2.09,1.89,0.20,1.17,1.88,1347.05,0.61,1.25,183.30
10.01.2009 01:30:00,1003.50,-13.89,259.01,-15.17,89.90,2.08,1.87,0.21,1.16,1.86,1347.38,0.54,1.00,115.40
10.01.2009 01:40:00,1003.51,-13.93,258.97,-15.17,90.20,2.07,1.87,0.20,1.16,1.86,1347.60,0.44,0.75,143.30
10.01.2009 01:50:00,1003.60,-14.16,258.73,-15.56,89.00,2.03,1.81,0.22,1.12,1.80,1348.94,0.46,0.75,189.60
10.01.2009 02:00:00,1003.60,-14.52,258.37,-15.93,88.90,1.97,1.76,0.22,1.09,1.75,1350.85,0.70,1.50,172.40
10.01.2009 02:10:00,1003.66,-14.40,258.49,-15.72,89.60,1.99,1.79,0.21,1.11,1.78,1350.28,1.12,1.63,154.60
10.01.2009 02:20:00,1003.68,-14.39,258.50,-15.71,89.60,2.00,1.79,0.21,1.11,1.78,1350.26,0.87,1.38,128.10
10.01.2009 02:30:00,1003.68,-14.52,258.37,-15.84,89.60,1.97,1.77,0.21,1.10,1.76,1350.95,0.34,1.00,167.90
10.01.2009 02:40:00,1003.78,-14.27,258.61,-15.64,89.20,2.02,1.80,0.22,1.12,1.79,1349.77,0.07,0.50,160.40
10.01.2009 02:50:00,1003.80,-14.56,258.32,-16.05,88.30,1.97,1.74,0.23,1.08,1.73,1351.33,0.44,0.75,196.50
10.01.2009 03:00:00,1003.84,-14.61,258.27,-16.06,88.60,1.96,1.74,0.22,1.08,1.73,1351.66,0.47,0.88,198.90
10.01.2009 03:10:00,1003.88,-14.40,258.47,-15.78,89.10,1.99,1.78,0.22,1.10,1.77,1350.59,0.83,1.38,159.90
10.01.2009 03:20:00,1003.84,-14.53,258.35,-15.95,88.80,1.97,1.75,0.22,1.09,1.75,1351.23,0.90,1.75,155.10
10.01.2009 03:30:00,1003.80,-14.59,258.29,-15.97,89.10,1.96,1.75,0.21,1.08,1.74,1351.49,0.56,1.25,159.90
10.01.2009 03:40:00,1003.75,-14.39,258.49,-15.76,89.20,2.00,1.78,0.22,1.10,1.77,1350.36,0.30,0.88,79.80
10.01.2009 03:50:00,1003.79,-14.41,258.47,-15.85,88.70,1.99,1.77,0.23,1.10,1.76,1350.53,0.37,0.88,149.80
10.01.2009 04:00:00,1003.82,-14.59,258.29,-16.04,88.60,1.96,1.74,0.22,1.08,1.73,1351.52,0.42,1.13,146.00
10.01.2009 04:10:00,1003.75,-14.66,258.22,-16.16,88.20,1.95,1.72,0.23,1.07,1.72,1351.80,0.19,0.75,169.90
10.01.2009 04:20:00,1003.67,-14.82,258.07,-16.36,87.90,1.93,1.69,0.23,1.05,1.69,1352.55,0.43,0.75,148.70
10.01.2009 04:30:00,1003.60,-14.77,258.12,-16.26,88.30,1.93,1.71,0.23,1.06,1.70,1352.18,0.42,0.88,144.20
10.01.2009 04:40:00,1003.50,-14.77,258.13,-16.26,88.30,1.93,1.71,0.23,1.06,1.70,1352.04,0.26,0.63,103.00
10.01.2009 04:50:00,1003.53,-15.13,257.77,-16.71,87.60,1.88,1.64,0.23,1.02,1.64,1354.01,0.26,0.63,185.40
10.01.2009 05:00:00,1003.55,-15.34,257.56,-16.91,87.60,1.84,1.62,0.23,1.00,1.61,1355.15,0.33,0.75,211.10
10.01.2009 05:10:00,1003.49,-15.46,257.44,-17.03,87.60,1.83,1.60,0.23,0.99,1.59,1355.71,0.65,1.25,197.80
10.01.2009 05:20:00,1003.50,-15.38,257.52,-16.83,88.50,1.84,1.63,0.21,1.01,1.62,1355.29,0.75,1.13,207.10
10.01.2009 05:30:00,1003.51,-15.23,257.67,-16.68,88.50,1.86,1.65,0.21,1.02,1.64,1354.51,0.89,1.25,214.60
10.01.2009 05:40:00,1003.43,-15.02,257.89,-16.40,89.10,1.89,1.69,0.21,1.05,1.68,1353.27,0.63,1.38,208.70
10.01.2009 05:50:00,1003.40,-15.00,257.91,-16.48,88.30,1.90,1.68,0.22,1.04,1.67,1353.13,0.38,0.88,183.90
10.01.2009 06:00:00,1003.26,-15.22,257.70,-16.69,88.40,1.86,1.65,0.22,1.02,1.64,1354.12,1.08,1.38,214.60
10.01.2009 06:10:00,1003.16,-14.88,258.05,-16.33,88.60,1.92,1.70,0.22,1.05,1.69,1352.17,0.60,1.25,177.30
10.01.2009 06:20:00,1003.20,-15.55,257.37,-17.23,86.80,1.81,1.57,0.24,0.98,1.57,1355.81,0.65,1.50,159.80
10.01.2009 06:30:00,1003.25,-16.04,256.88,-17.67,87.10,1.74,1.52,0.22,0.94,1.51,1358.49,0.36,1.13,144.00
10.01.2009 06:40:00,1003.25,-15.93,256.99,-17.39,88.40,1.76,1.55,0.20,0.96,1.55,1357.89,0.32,0.75,109.70
10.01.2009 06:50:00,1003.23,-15.29,257.63,-16.65,89.20,1.85,1.65,0.20,1.03,1.65,1354.43,0.46,1.13,127.20
10.01.2009 07:00:00,1003.19,-15.36,257.57,-16.85,88.20,1.84,1.62,0.22,1.01,1.62,1354.77,1.03,1.50,178.10
10.01.2009 07:10:00,1003.24,-15.22,257.70,-16.66,88.60,1.86,1.65,0.21,1.02,1.65,1354.09,0.65,1.38,178.50
10.01.2009 07:20:00,1003.25,-15.15,257.77,-16.62,88.40,1.87,1.66,0.22,1.03,1.65,1353.73,0.24,0.88,129.80
10.01.2009 07:30:00,1003.26,-15.25,257.67,-16.85,87.40,1.86,1.62,0.23,1.01,1.62,1354.28,0.35,0.88,182.60
10.01.2009 07:40:00,1003.33,-15.56,257.36,-17.22,86.90,1.81,1.57,0.24,0.98,1.57,1356.03,0.49,0.88,183.10
10.01.2009 07:50:00,1003.44,-15.61,257.30,-17.21,87.40,1.80,1.58,0.23,0.98,1.57,1356.44,1.12,1.88,185.70
10.01.2009 08:00:00,1003.58,-15.46,257.44,-16.98,88.00,1.83,1.61,0.22,1.00,1.60,1355.82,1.18,2.13,186.90
10.01.2009 08:10:00,1003.66,-15.38,257.51,-16.90,88.00,1.84,1.62,0.22,1.00,1.61,1355.51,0.86,1.25,208.30
10.01.2009 08:20:00,1003.65,-15.37,257.52,-16.90,87.90,1.84,1.62,0.22,1.00,1.61,1355.44,0.55,1.00,164.70
10.01.2009 08:30:00,1003.69,-15.16,257.73,-16.71,87.80,1.87,1.64,0.23,1.02,1.64,1354.37,0.27,0.75,193.10
10.01.2009 08:40:00,1003.74,-15.07,257.81,-16.80,86.50,1.89,1.63,0.25,1.01,1.63,1353.98,0.58,0.88,185.00
10.01.2009 08:50:00,1003.80,-14.83,258.05,-16.63,86.00,1.92,1.66,0.27,1.03,1.65,1352.79,0.73,1.38,160.70
10.01.2009 09:00:00,1003.89,-15.09,257.78,-17.12,84.30,1.88,1.59,0.30,0.98,1.58,1354.31,0.84,1.63,139.10
10.01.2009 09:10:00,1003.99,-15.50,257.37,-17.41,85.10,1.82,1.55,0.27,0.96,1.54,1356.62,0.47,1.13,123.60
10.01.2009 09:20:00,1003.91,-15.39,257.48,-17.24,85.60,1.84,1.57,0.26,0.97,1.57,1355.92,0.16,0.63,194.30
10.01.2009 09:30:00,1003.88,-14.79,258.08,-16.65,85.60,1.93,1.65,0.28,1.02,1.65,1352.69,0.41,0.88,185.60
10.01.2009 09:40:00,1003.86,-14.34,258.54,-16.33,84.70,2.00,1.70,0.31,1.05,1.69,1350.29,0.71,1.25,198.10
